,test_val,test_val_pred
1996,4000000,3892408.25359287
1997,450000,486272.00620646594
1998,16000000,14692022.929239552
1999,475000,541221.9951939136
2000,170000,187643.5913996488
2001,1200000,1171337.3103644506
2002,2900000,2737734.667390848
2003,120000,136530.67323241135
2004,450000,503732.0923037452
2005,1000000,1135381.338590881
2006,600000,667327.0521082702
2007,800000,819194.2133178001
2008,425000,455147.38988209784
2009,875000,1125979.6866471588
2010,650000,711940.0702170805
2011,2700000,2524299.487762058
2012,5500000,5118636.1782035185
2013,1600000,1535215.9804712033
2014,2000000,1793791.8016388502
2015,400000,560958.8978490792
2016,1500000,1514594.8435941313
2017,525000,635146.1523657176
2018,825000,835125.1525671203
2019,3500000,3025991.969060236
2020,650000,625355.7780609957
2021,725000,770609.7493050317
2022,625000,695221.2082744524
2023,280000,333767.7542691391
2024,9000000,8125150.241102089
2025,2300000,2500781.493014246
2026,4100000,3650920.352982489
2027,650000,701090.985854187
2028,4500000,3627863.9401248475
2029,1900000,1782274.910602463
2030,1200000,1132395.704360264
2031,3600000,3314302.34576862
2032,1600000,1680226.6914257037
2033,2800000,2481109.6589209726
2034,140000,165467.1772865276
2035,725000,729996.0562447775
2036,9000000,8994013.093795346
2037,1100000,1166723.9656929672
2038,280000,320175.7208670588
2039,7000000,5633588.375746198
2040,1300000,1382989.6267083997
2041,300000,365395.9361247048
2042,100000,122307.0133168687
2043,70000,98023.25017484813
2044,3200000,3170383.8047729214
2045,525000,585156.4203625191
2046,140000,176915.99426515258
2047,11000000,9871003.478596676
2048,2200000,2266577.252118726
2049,475000,406084.7379799771
2050,750000,730530.9171730467
2051,475000,518251.78596637805
2052,550000,595612.2585545062
2053,525000,555420.5693487743
2054,1100000,1557326.342283017
2055,350000,382659.31682563055
2056,180000,216075.33862234105
2057,1700000,1574635.0845107979
2058,350000,406281.1326563709
2059,450000,508286.53917315986
2060,250000,300963.18663919286
2061,130000,165622.52713491357
2062,4000000,3885665.521268031
2063,210000,253428.6784648043
2064,475000,522130.7194517182
2065,8000000,6403313.110838378
2066,800000,848335.5176604205
2067,110000,121426.52527601186
2068,40000,64342.93287288251
2069,475000,508206.07873241935
2070,180000,214016.11008904228
2071,300000,315320.99653039867
2072,650000,771814.4737902695
2073,280000,300477.3658335012
2074,6500000,5573373.934386797
2075,775000,815802.839216895
2076,325000,354283.94168301957
2077,675000,757203.1771487857
2078,925000,879318.140881682
2079,875000,977131.500567376
2080,1,16.934498213437177
2081,675000,708372.2841219191
2082,925000,1111182.843622332
2083,475000,521673.8081285921
2084,240000,258277.3098790784
2085,350000,409661.75896153506
2086,925000,1073641.946998571
2087,270000,314984.07678405225
2088,7000000,6556201.134886788
2089,7000000,5527344.2274889015
2090,425000,442586.412331318
2091,500000,620036.7012325533
2092,325000,344957.2862687954
2093,1600000,1714006.838601279
2094,21500000,18273640.211651336
2095,110000,125160.40298564584
2096,120000,124312.23696363062
2097,900000,858331.3354422372
2098,400000,451404.75041760126
2099,240000,245303.76314166986
2100,925000,963890.7655997579
2101,375000,426452.33546661265
2102,140000,172396.17157055635
2103,300000,356035.05068755045
2104,1500000,1580032.373689622
2105,180000,221319.4819890784
2106,180000,211217.35597950697
2107,975000,1012550.4486278545
2108,450000,519660.80893773143
2109,3200000,2647507.6797320694
2110,190000,196158.80506712658
2111,325000,375422.31574719003
2112,2600000,2374263.2000453896
2113,50000,80953.33145952829
2114,450000,470500.82967866113
2115,300000,345582.909023883
2116,300000,352946.47425774776
2117,10000000,8513484.731379313
2118,100000,108389.220901542
2119,475000,473302.7743996876
2120,400000,416386.50300299976
2121,750000,808580.8288307195
2122,775000,779528.3973067969
2123,220000,251381.19253314502
2124,650000,700560.3085000702
2125,475000,533559.2900162531
2126,210000,262725.6533296639
2127,925000,996139.5595585563
2128,5000000,4244789.59952778
2129,210000,228671.80026631095
2130,425000,449169.1575115269
2131,130000,151138.21833882367
2132,325000,362729.47315720544
2133,4400000,3824063.3213182827
2134,325000,375551.22889865306
2135,550000,646922.6371069523
2136,210000,243261.59405781727
2137,850000,897810.3027455774
2138,190000,231073.59312949362
2139,140000,167750.3983514437
2140,130000,160055.72596540628
2141,700000,667051.5423106146
2142,100000,127477.88837620881
2143,1200000,1265534.8074196817
2144,775000,887463.899752281
2145,475000,515456.0056425433
2146,8000000,7143956.995810564
2147,300000,363367.2284464808
2148,50000,68435.36879945724
2149,7000000,6547041.402816191
2150,950000,952851.9081115988
2151,50000,68871.81145169753
2152,140000,173167.16392776
2153,325000,365799.6858024278
2154,220000,256030.18160407373
2155,100000,125985.7571346242
2156,475000,470958.73100206186
2157,475000,516840.6686537413
2158,3000000,3174761.849046324
2159,575000,593240.3976146431
2160,900000,924803.127542195
2161,1100000,1154710.3862738167
2162,1100000,1222117.0032101213
2163,875000,886289.0957559571
2164,775000,764112.026096336
2165,925000,1111172.2466074745
2166,350000,392301.7101164747
2167,2000000,1908116.1540665044
2168,1000000,1065083.63112488
2169,725000,772550.1477615562
2170,625000,627299.4315400354
2171,1500000,1572813.0889397757
2172,210000,218232.4127594442
2173,1700000,2200752.786992862
2174,1,0.6325318270377833
2175,60000,58501.997466771354
2176,11000000,9602094.024981197
2177,4500000,3875103.9490050366
2178,325000,387185.4919049062
2179,210000,259675.70295364887
2180,120000,156856.41758881143
2181,525000,579811.9901793471
2182,80000,82310.93448967325
2183,4300000,3886228.822324968
2184,130000,160245.87691714527
2185,8000000,6855903.151720063
2186,80000,106373.09793080465
2187,1400000,1822636.0176920814
2188,525000,576929.4531625365
2189,900000,1069300.1784325375
2190,350000,460942.6802706181
2191,525000,541816.4094655527
2192,1300000,1389352.187803866
2193,80000,87853.31302842464
2194,1600000,1472648.1822781754
2195,110000,121330.91101819453
2196,550000,600162.3509316688
2197,850000,633616.1258125155
2198,1900000,2077933.6839778603
2199,2600000,2261768.52949635
2200,1200000,1275701.384712662
2201,6500000,5778774.2370120585
2202,3900000,3616143.808801045
2203,4700000,4079060.9996250398
2204,7000000,7001819.508485548
2205,450000,471255.25753514294
2206,8000000,8482089.401284806
2207,260000,282176.00686031254
2208,7000000,6024254.42708645
2209,325000,362710.44773814187
2210,425000,464154.4671450318
2211,140000,150494.29424205315
2212,4900000,4310985.678552257
2213,10000000,7837307.176183705
2214,850000,908075.5258165969
2215,1400000,1457135.7080710866
2216,400000,515536.1389467719
2217,190000,234681.58495128065
2218,2400000,2382278.6433528527
2219,1400000,1414127.8580665397
2220,675000,662594.3662332965
2221,110000,142639.71837188842
2222,2700000,2431772.8723507468
2223,2000000,1764917.56186503
2224,2800000,2741666.904038136
2225,425000,433699.14298202354
2226,1000000,1055821.9610363827
2227,1200000,1302792.902569212
2228,21000000,19672477.5880275
2229,875000,891741.4801284432
2230,550000,577851.2282413589
2231,350000,385562.36239776015
2232,800000,908338.8305081285
2233,4700000,4011277.637294516
2234,450000,489737.80865713436
2235,3400000,2805864.721908429
2236,3900000,3502440.888958728
2237,1,0.938817202317266
2238,110000,142657.13150967695
2239,140000,173071.40626899514
2240,3900000,3259796.1368365684
2241,3800000,3333690.0708125727
2242,675000,752353.0970514666
2243,14500000,13546754.580611933
2244,150000,187260.491285994
2245,500000,549862.4522017937
2246,400000,411833.4464736916
2247,1400000,1276285.4881432098
2248,140000,168400.85195291234
2249,5500000,5301621.996804424
2250,500000,567849.5890093021
2251,625000,729435.8476261775
2252,775000,820228.452084754
2253,110000,134636.80693062049
2254,23000000,20847111.984160725
2255,60000,71332.34106316509
2256,925000,888086.1861958666
2257,200000,258441.15960036084
2258,25500000,25406367.930542115
2259,1,1.1595680515450575
2260,625000,671670.0019869808
2261,140000,165635.63749966078
2262,1,0.9338500272540277
2263,325000,343126.4708086878
2264,10000000,9797531.177213354
2265,850000,867707.3076265986
2266,675000,765661.3833249119
2267,325000,379343.03286701115
2268,20000000,17409578.964877486
2269,50000,82262.90783798305
2270,7500000,8600910.402124245
2271,650000,724550.0786130086
2272,425000,433854.27362003084
2273,450000,476854.83019610343
2274,150000,160647.0785901445
2275,1900000,1712698.0205190978
2276,350000,376000.98070990294
2277,90000,119913.70355717759
2278,29500000,28147936.866134822
2279,925000,944459.8843504481
2280,725000,791525.5918618884
2281,200000,214677.39854139605
2282,1200000,1244760.1167770834
2283,25000000,21886123.696568143
2284,1600000,1495533.7675971794
2285,350000,376108.57084353507
2286,18000000,17945096.38374098
2287,11500000,10882756.526435724
2288,210000,240859.42104487447
2289,6000000,7793979.636010069
2290,1100000,1101293.424821756
2291,50000,87558.72274161839
2292,475000,520883.37157553923
2293,120000,135200.63155306433
2294,2600000,2574329.874681138
2295,1200000,1030982.3111784479
2296,2300000,2506827.4351516175
2297,600000,686261.1237457894
2298,1000000,1002365.2359019588
2299,9000000,7825506.771942271
2300,160000,189564.19128782052
2301,475000,489448.78979400976
2302,15500000,13136176.996214053
2303,375000,418779.50972664024
2304,425000,427471.10541529045
2305,1100000,1124937.492078354
2306,140000,178087.5692120336
2307,300000,376528.1075227472
2308,7000000,6304399.6729726335
2309,375000,406162.9745777198
2310,17000000,14886658.277143054
2311,950000,1027891.771844468
2312,5500000,5127846.1038074335
2313,13500000,11642870.123620924
2314,300000,324746.0461693083
2315,750000,799937.5738735261
2316,1500000,1279100.2286190544
2317,425000,450411.40588246606
2318,550000,626727.7753478555
2319,900000,996280.1684029552
2320,675000,890024.4144325941
2321,675000,742713.3530626547
2322,300000,337305.88238132343
2323,1200000,1166086.577269117
2324,9000000,7800218.349947924
2325,300000,411815.38014086586
2326,10500000,8807520.561530374
2327,3000000,2979518.710418989
2328,200000,233468.1030461063
2329,775000,881245.6372288668
2330,850000,815942.1149327628
2331,750000,821593.0141941279
2332,4400000,4443226.862826607
2333,1200000,1421444.0877680373
2334,350000,443629.7638518874
2335,130000,155813.2212229941
2336,9500000,7377798.343173996
2337,13000000,11252009.371820088
2338,550000,633925.5842316708
2339,190000,197577.23487734533
2340,1000000,1131630.2880397227
2341,1900000,1809490.7037377807
2342,1200000,1124592.0957877652
2343,625000,622445.0540891676
2344,150000,221202.5819180765
2345,200000,231104.44684229075
2346,180000,201796.38192007472
2347,1800000,1774009.7489821103
2348,240000,286328.3981088232
2349,2300000,2153227.685130984
2350,90000,92770.53251080892
2351,2600000,2537746.5780528774
2352,725000,724290.3149038806
2353,12500000,10364788.95172459
2354,3300000,3139998.905565571
2355,425000,504480.14392408484
2356,1800000,1634010.7259203943
2357,140000,173452.60447031842
2358,180000,209067.20486352852
2359,3900000,3357094.8588491185
2360,140000,165623.15893592004
2361,10500000,9066577.082461845
2362,3300000,3400640.9526493703
2363,110000,103714.5267274071
2364,4000000,3461566.890589061
2365,325000,342150.09666030254
2366,550000,613727.7761132696
2367,120000,123808.93247872851
2368,550000,535127.80604165
2369,280000,335946.63551330694
2370,220000,224512.08991473078
2371,250000,291031.634023529
2372,270000,294276.9392493508
2373,3900000,4105176.766741327
2374,7500000,5983658.524419762
2375,550000,608443.7717215085
2376,1200000,1197928.3410896591
2377,700000,794252.2942763263
2378,350000,383653.2213853181
2379,260000,307870.6355914813
2380,12500000,11499262.105246658
2381,350000,386526.94337649044
2382,400000,476363.93770079553
2383,425000,477288.87266405066
2384,240000,243686.51070932543
2385,6500000,4694334.673456275
2386,325000,341717.6966372858
2387,160000,205343.80449948076
2388,190000,220979.5038545609
2389,160000,182913.18669611253
2390,8000000,7626396.4683566205
2391,2600000,2550036.8941267426
2392,14500000,13629274.312186362
2393,160000,190010.3443561113
2394,600000,690804.3717282945
2395,2700000,2692630.9441722254
2396,250000,288996.02285753156
2397,160000,217434.68337241432
2398,110000,152794.420568205
2399,8000000,9422481.198980702
2400,450000,466121.34259996505
2401,350000,429552.4100529146
2402,2400000,2084570.972918122
2403,100000,118027.82155540455
2404,140000,154535.96107732196
2405,350000,385327.105609407
2406,575000,622439.1180188585
2407,2000000,1924395.2824043676
2408,650000,686942.7649099398
2409,400000,456005.47092156834
2410,1600000,2148024.3088447205
2411,700000,774909.167803741
2412,80000,94175.66548422356
2413,850000,1117791.67452249
2414,160000,187287.28103025272
2415,170000,218203.90181936344
2416,10500000,9306207.133417292
2417,16500000,15760856.833829584
2418,70000,80971.55344471395
2419,750000,848316.9100412134
2420,170000,174274.18680894468
2421,600000,602681.4254395338
2422,525000,593123.8628871281
2423,650000,639069.9794265443
2424,2600000,2751038.1272652075
2425,350000,386233.6325488075
2426,650000,604015.1969695215
2427,220000,256847.98743966751
2428,325000,356068.327307935
2429,9500000,8262671.269965528
2430,90000,98310.28620927957
2431,230000,295058.728488241
2432,725000,745151.7971729945
2433,875000,1099398.2602363003
2434,7000000,5450729.618612859
2435,575000,623794.6029797138
2436,140000,151413.62580138998
2437,475000,530782.1602713186
2438,575000,593589.573101591
2439,2100000,1803087.7629401016
2440,1400000,1338954.8976391384
2441,10000000,8204690.4956579255
2442,160000,200747.96375839363
2443,500000,505617.32382988534
2444,875000,818095.739474256
2445,110000,146885.6158045583
2446,2400000,1908937.0249224012
2447,1000000,1017795.8441644454
2448,2200000,2196255.4594745333
2449,170000,204977.73118215668
2450,375000,437217.8385428178
2451,270000,292316.18367369025
2452,110000,126683.34624187047
2453,6500000,5877882.377766996
2454,750000,873159.4520079251
2455,850000,871774.0904615158
2456,290000,296581.87060554035
2457,4600000,4316374.816191368
2458,1400000,1412269.337000711
2459,400000,444859.23765093245
2460,27000000,22884983.615339115
2461,1100000,1200999.7056288237
2462,3700000,4197853.67696612
2463,2200000,2034855.1053764122
2464,1100000,1084163.6186909417
2465,800000,710586.8348199888
2466,210000,244455.79638310178
2467,1800000,1795362.9055983145
2468,260000,345134.97954773036
2469,625000,652803.477856916
2470,130000,153058.39449942953
2471,475000,503830.58318462427
2472,1100000,1067679.9821833698
2473,800000,830436.9910184663
2474,875000,934055.0086682328
2475,1800000,1541107.0643058196
2476,575000,626359.7038561419
2477,260000,309318.58279964945
2478,725000,741233.0527071519
2479,1800000,1366844.7210132477
2480,1000000,1026047.5723082874
2481,675000,786753.4832512208
2482,400000,434634.075523738
2483,190000,241826.56305027523
2484,3300000,2962950.7511520796
2485,250000,308279.3157713919
2486,875000,893871.7989153021
2487,260000,312332.02703203115
2488,650000,704294.2490366527
2489,875000,826893.3956428526
2490,210000,245549.5230615264
2491,500000,604377.0545321873
2492,575000,619382.4630621957
2493,120000,142494.23854618747
2494,2300000,2350385.0451056417
2495,1500000,1667869.861944216
2496,550000,509416.267089787
2497,170000,211219.57174937247
2498,450000,459447.8685197806
2499,300000,339392.29124710767
2500,150000,196906.4549424097
2501,975000,1147715.7992804712
2502,7500000,6201103.439095871
2503,1400000,1493985.659587977
2504,180000,205042.2503933551
2505,375000,441647.43030838267
2506,150000,142225.1528215112
2507,3300000,3127118.9426936675
2508,950000,1075984.1203938434
2509,6500000,5985952.961713049
2510,120000,141234.40437158404
2511,975000,1045874.5258717253
2512,900000,952326.8182392634
2513,325000,351893.1573017457
2514,60000,58645.61431428638
2515,240000,255938.6344467991
2516,575000,618329.569550636
2517,500000,539325.3797828255
2518,1100000,1071405.0009047897
2519,70000,88715.62759233643
2520,3400000,3529560.786596865
2521,220000,265920.95956332574
2522,625000,682771.2331100611
2523,1000000,942440.8587140349
2524,300000,343784.1800092275
2525,80000,103053.45181615737
2526,150000,198647.9262352717
2527,5500000,5042120.126470329
2528,625000,645925.7921020368
2529,5500000,5297548.409898384
2530,290000,308557.2691735867
2531,130000,147363.9291625195
2532,4600000,4065379.189343848
2533,2600000,2094047.3841825635
2534,160000,154576.0528147388
2535,3600000,3268216.253128654
2536,600000,807489.6559168576
2537,525000,584264.7805872605
2538,120000,157309.5804902536
2539,450000,516410.5480615816
2540,2700000,2615458.258821911
2541,600000,725166.6992909126
2542,425000,421983.14104502293
2543,425000,467124.386281546
2544,1000000,1098201.56169057
2545,975000,935274.3968022215
2546,260000,280998.4496813222
2547,50000,53520.306902546596
2548,550000,614436.9795252134
2549,12500000,11170494.813592928
2550,90000,101733.92252500918
2551,400000,446303.1803151988
2552,800000,854634.47835393
2553,10500000,8339023.4929034645
2554,775000,806530.7034274309
2555,1500000,1876764.3775945406
2556,925000,974589.887895107
2557,220000,255028.852713833
2558,575000,596318.1575087429
2559,3000000,2698347.998861017
2560,260000,332322.91778854997
2561,350000,409987.7189437091
2562,130000,162144.5461979076
2563,900000,935755.2799110962
2564,9000000,6921506.4903756175
2565,325000,380439.32909720263
2566,2600000,2399722.3696491807
2567,3100000,2775842.5533210067
2568,625000,662044.8419046027
2569,575000,572185.4098314391
2570,350000,383391.70619616116
2571,10500000,10060106.281620959
2572,925000,862850.2276884142
2573,21500000,17888777.93257478
2574,2700000,2290215.4543956625
2575,825000,833614.8816281793
2576,80000,144658.15922939422
2577,2100000,1720610.2507722827
2578,160000,191007.4207347747
2579,3000000,2412015.8214984904
2580,2900000,3135025.9283609544
2581,675000,751054.1100532104
2582,1500000,1425946.355052231
2583,425000,431824.1876424397
2584,190000,230059.92216934438
2585,20000,17671.38929246706
2586,2300000,2201493.788611491
2587,1100000,1107709.2676247247
2588,180000,213384.73627404295
2589,1800000,1599492.9936037664
2590,450000,489976.9968373173
2591,775000,950077.1198067727
2592,625000,701782.6721243316
2593,400000,429432.3984623111
2594,280000,328113.7441560845
2595,525000,537705.0735214727
2596,50000,68419.70697902484
2597,325000,387134.9081157235
2598,625000,625821.728830281
2599,625000,669179.6705901244
2600,4100000,3661000.0938030076
2601,2900000,2838820.2432232574
2602,30000,43970.09866994782
2603,12000000,12693271.927987013
2604,5500000,4766968.410606449
2605,1300000,1487590.743960279
2606,260000,282254.05781594804
2607,875000,840729.2877852849
2608,825000,802373.3359192152
2609,975000,936779.4293754131
2610,120000,127859.22231677565
2611,350000,409329.0314744185
2612,5000000,4532400.185435476
2613,1,0.7872304842674271
2614,9000000,7330080.268874777
2615,8000000,8829116.927666556
2616,525000,552291.0042952041
2617,1200000,1287902.2814528532
2618,200000,196522.6221842633
2619,1100000,1180866.5264004674
2620,1200000,1153071.8368730876
2621,1700000,1610747.1080120087
2622,1200000,1154448.3262175051
2623,400000,447910.68546623917
2624,110000,139352.74841158025
2625,875000,894788.6660911054
2626,16000000,13860760.893366696
2627,375000,419220.6566240467
2628,150000,206635.63643359294
2629,550000,544035.0693966901
2630,1000000,1101374.2989856969
2631,190000,233468.32569874602
2632,325000,337231.2608867442
2633,1900000,1613682.2476393606
2634,8500000,7826611.371647684
2635,1100000,1100667.6386324447
2636,1600000,1623203.8716677695
2637,425000,457287.9947865528
2638,525000,551864.011081154
2639,1800000,1717985.1715211798
2640,325000,349429.1862750902
2641,6500000,5317455.771166858
2642,800000,807145.5025579651
2643,6500000,5437428.033402541
2644,5500000,5009365.414823139
2645,775000,828163.2061047055
2646,1200000,1131086.498539257
2647,1,0.9340332838754035
2648,550000,549355.6011093504
2649,6500000,5137542.935338028
2650,140000,177866.74758978057
2651,350000,422690.8111551442
2652,200000,259888.2702182577
2653,5500000,4863891.315021641
2654,110000,133185.80540656252
2655,260000,317464.8211234403
2656,210000,261251.5316469258
2657,550000,613530.5629133241
2658,875000,996954.0361040824
2659,750000,798410.9839135451
2660,40000,40904.2004443887
2661,800000,883934.8783443914
2662,650000,725457.2180693062
2663,1100000,1084655.8853774806
2664,1500000,1550388.2207687271
2665,300000,330872.0293631048
2666,900000,936193.5537513014
2667,500000,502640.3753153059
2668,3700000,3183299.279512644
2669,1300000,1146642.550714236
2670,925000,973912.5606304352
2671,4000000,3997743.1187951528
2672,240000,292399.8279695241
2673,8000000,7501325.139062733
2674,17500000,15981596.425375652
2675,625000,653550.9797919637
2676,1300000,1534027.5946706166
2677,1500000,1572010.8195980357
2678,750000,817765.7827450753
2679,675000,627908.7349253397
2680,130000,142758.79590441866
2681,650000,698068.7044271972
2682,900000,928104.0107139748
2683,1300000,1354956.4363043269
2684,6500000,5457038.708991569
2685,725000,877133.8335982808
2686,9000000,7687054.04975619
2687,11000000,10670595.921692222
2688,650000,697101.4035296335
2689,475000,547597.570954759
2690,220000,282411.3018123292
2691,7000000,6206623.500813466
2692,575000,659071.4482923233
2693,4000000,3808174.0104581937
2694,1700000,1463817.048257632
2695,150000,170231.6097826985
2696,1900000,1675709.2308951903
2697,300000,373648.53925739217
2698,110000,132350.89062524762
2699,2000000,1993977.4833844975
2700,100000,114506.29148253515
2701,23500000,18706808.69822735
2702,550000,618473.4694397007
2703,900000,1054964.421907447
2704,775000,805977.0928318753
2705,100000,125190.48589031516
2706,90000,105833.5645606301
2707,130000,120819.97234103006
2708,850000,853215.0385505498
2709,425000,480578.3493512257
2710,180000,216560.75517847858
2711,575000,659725.4536603639
2712,50000,65367.78076173923
2713,450000,511144.3283896331
2714,60000,69872.04031166919
2715,12500000,12506925.142973555
2716,4600000,4138447.4387912787
2717,775000,798534.3441385693
2718,12000000,12946710.652541328
2719,900000,920475.7992768978
2720,1200000,1010522.6994074311
2721,550000,604843.5249646058
2722,34500000,34885051.43347334
2723,1500000,1439755.8271745727
2724,80000,88154.61108901832
2725,750000,839926.2860206019
2726,250000,275575.53663857275
2727,350000,377733.68698582385
2728,2600000,2822213.6355367876
2729,500000,565221.6209445342
2730,3600000,3367673.4876158168
2731,325000,349369.2079279567
2732,3900000,3667034.7127768304
2733,525000,591822.0429576924
2734,16000000,14747275.453797486
2735,625000,689595.2112166537
2736,700000,792451.5885478486
2737,160000,188840.45776889558
2738,400000,521062.23339104117
2739,575000,623601.2914493888
2740,10000000,9372579.878438018
2741,325000,338596.67410641984
2742,1500000,1453784.9926875255
2743,7500000,6256137.881017777
2744,120000,144351.1178575276
2745,210000,267557.1406228748
2746,1600000,1535858.8532015968
2747,1100000,1052246.4490352513
2748,80000,99119.1470833975
2749,160000,194540.241463883
2750,7500000,6508009.931576117
2751,1100000,1240006.5882493092
2752,675000,701784.0106698283
2753,1400000,1580921.6572651854
2754,280000,304363.6461201652
2755,270000,366426.41458948696
2756,16000000,14166905.727559414
2757,325000,357850.77925932594
2758,800000,765919.9147877636
2759,270000,327696.89527501556
2760,600000,629930.0061105628
2761,8000000,8150877.984551133
2762,550000,594248.8690442194
2763,550000,653765.4214909954
2764,975000,1064566.7434508468
2765,725000,851581.0896672705
2766,700000,768721.1420909473
2767,90000,102982.02743327327
2768,375000,436502.0818940264
2769,280000,377160.98782181414
2770,1000000,1083037.2107379832
2771,2700000,2650797.0893328073
2772,850000,856718.6351967228
2773,650000,726808.9669050646
2774,2700000,2502580.3777340907
2775,210000,249738.16220627158
2776,9500000,7267774.530017958
2777,80000,74199.36844998892
2778,775000,780534.8886498389
2779,975000,873274.3735146038
2780,12000000,10702107.395716405
2781,6000000,5206566.697914444
2782,7000000,8423629.269106284
2783,875000,1025485.0802973657
2784,13500000,11343656.366806248
2785,50000,71461.43849257121
2786,3100000,2594505.7482062755
2787,70000,78754.9560717964
2788,325000,378335.7586083165
2789,290000,343034.2041016687
2790,110000,126193.30573588815
2791,600000,669495.6439999756
2792,230000,245226.10738965194
2793,11000000,11339654.356040996
2794,1100000,1091639.8426544901
2795,875000,882037.669834774
2796,70000,77041.61000236653
2797,6000000,4772081.006411653
2798,700000,700700.6248886907
2799,725000,743795.0158942803
2800,8500000,6697584.518254331
2801,1400000,1344069.7961925515
2802,6500000,5764633.631095262
2803,775000,842701.5757927061
2804,2700000,2743482.076831412
2805,8000000,7057657.506094606
2806,775000,795826.3347634425
2807,1,0.8300485620292917
2808,2900000,2885632.383744071
2809,650000,684792.7581521648
2810,11000000,9910582.595611874
2811,13500000,11589363.515576608
2812,2300000,1845325.77090304
2813,8500000,8224745.950107609
2814,450000,464626.5743193947
2815,70000,73107.8347696943
2816,575000,623046.0772515709
2817,400000,433733.47378263023
2818,4000000,3779356.647147313
2819,625000,666766.6080176986
2820,10000000,8347346.18063958
2821,17500000,12828574.102485403
2822,800000,746724.6624827897
2823,400000,455718.9745732802
2824,900000,914137.8119801446
2825,525000,567377.5593155604
2826,825000,929813.8440724625
2827,1900000,1954601.3012082751
2828,40000,53729.52325817491
2829,350000,376836.68807543366
2830,725000,679374.2423017825
2831,4400000,4099746.339376783
2832,925000,926733.105311631
2833,140000,134707.18833647325
2834,3000000,3072562.9657043424
2835,270000,292494.65377235087
2836,4000000,3122330.13258438
2837,130000,141217.70359770244
2838,750000,797339.6183137487
2839,12500000,11475730.064687101
2840,675000,794105.361014337
2841,1000000,951900.0553648461
2842,160000,209653.41078678667
2843,675000,724888.7402876688
2844,3400000,3031771.989775528
2845,210000,252435.8388043554
2846,8500000,6772857.299891264
2847,850000,878824.3541164281
2848,1000000,870875.8225300061
2849,600000,620186.321490516
2850,250000,300454.1555687186
2851,80000,96173.61548481969
2852,425000,454483.3252947288
2853,170000,211369.49233237575
2854,400000,455289.78461113933
2855,825000,805782.6504580873
2856,150000,180896.8707579905
2857,550000,594056.7820556682
2858,1,1.0371606180592932
2859,2400000,2797448.3444187976
2860,400000,418456.13743866055
2861,950000,939555.7010337295
2862,500000,699214.7000044117
2863,700000,719516.5453881997
2864,850000,852996.1842107568
2865,150000,181813.003741923
2866,2100000,1886260.0569919194
2867,525000,530414.7911173749
2868,425000,434748.9070117569
2869,975000,1031075.7214381547
2870,300000,352238.9863354212
2871,975000,1066773.1344143674
2872,525000,570814.12846575
2873,12500000,14319390.673334673
2874,4900000,4644323.293751943
2875,425000,398819.44562831265
2876,825000,908713.1316730223
2877,1800000,1702206.5725607974
2878,450000,442322.688875946
2879,750000,696609.6193794392
2880,18500000,16357593.623737756
2881,4700000,4394620.607797631
2882,3600000,3439260.189006492
2883,250000,277479.0382247651
2884,1,0.9817636103992028
2885,270000,297646.1320379504
2886,130000,170477.57842079684
2887,1300000,1551243.0671694817
2888,1500000,1509320.323453024
2889,130000,157189.4586687946
2890,150000,158294.99884326247
2891,3500000,3400277.7444063122
2892,3200000,2864560.9316857136
2893,375000,398506.1653941316
2894,2000000,1827256.7892075223
2895,15000000,13270453.328440433
2896,625000,718615.4637247409
2897,525000,558448.0253249849
2898,90000,121011.85546491452
2899,1100000,1110608.631093872
2900,3100000,2843930.824442097
2901,1100000,1072682.9767762155
2902,350000,465625.95736247755
2903,200000,257832.6065918283
2904,950000,975198.8621562748
2905,1300000,1376738.9170952195
2906,1,0.8695648180821336
2907,140000,181694.09683288625
2908,2800000,2523435.393597826
2909,260000,260153.60375481902
2910,1400000,1319318.1630720475
2911,900000,688569.3845066132
2912,100000,108125.12777465067
2913,1400000,1206584.8409973
2914,600000,623176.8112348308
2915,325000,378975.65285620705
2916,240000,233924.09485476112
2917,14500000,12921867.76994326
2918,240000,263725.76200829365
2919,230000,243783.67225688207
2920,190000,199922.99030164306
2921,750000,736670.7135970171
2922,20000000,22279595.6374239
2923,12000000,9995992.840860847
2924,2500000,2269393.372740777
2925,300000,330647.12285305833
2926,8500000,7611428.59309973
2927,1300000,1312513.8107088618
2928,1600000,1468034.8594144988
2929,190000,226277.9233007294
2930,130000,128629.73182217931
2931,3400000,3054000.6173912985
2932,525000,559639.0718634858
2933,825000,841734.52102617
2934,400000,451219.6763275681
2935,60000,75800.62206501665
2936,775000,949103.5999594126
2937,1800000,1671640.6699632467
2938,1300000,1439017.3113614337
2939,525000,524491.3083824315
2940,450000,498022.04398445686
2941,350000,404845.03821707296
2942,425000,520745.2925202669
2943,5500000,4177466.0642287205
2944,2200000,2178432.655758683
2945,500000,550808.2148617787
2946,400000,420265.4342872973
2947,23000000,19066709.939925615
2948,240000,292000.78128983895
2949,400000,432246.9213723353
2950,60000,80147.12609731294
2951,11000000,9073877.718288545
2952,200000,225012.8117202643
2953,230000,291550.5583778893
2954,1500000,1578606.043896579
2955,26000000,27056391.98394802
2956,250000,290089.4943477385
2957,1400000,1512235.04046219
2958,6000000,4880758.496556031
2959,100000,115260.7289370559
2960,575000,623092.425252646
2961,2300000,2305474.0854723603
